YEAR,TEAM,OFF FGP,DEF FGP,OFF FTR,DEF FTR,OFF RP,DEF RP,OFF TOP,DEF TOP,OFF 3PP,DEF 3PP,OFF 2PP,DEF 2PP,OFF FTP,DEF FTP,OFF 3PR,DEF 3PR
2014,Mississippi Valley St.,45.3,54.8,36.1,49.3,29.9,32.0,20.3,18.6,31.1,37.2,44.7,54.5,66.9,68.2,33.9,26.2
2014,Central Connecticut,48.1,50.9,29.6,34.2,28.8,36.4,19.9,18.2,33.5,36.6,47.3,48.8,72.4,68.9,28.4,34.0
2014,Chattanooga,47.4,51.5,44.6,36.1,34.1,32.4,18.9,17.9,32.5,34.0,46.7,51.7,71.1,68.0,34.5,25.9
2014,Northern Illinois,42.6,46.7,50.6,47.1,35.9,31.0,22.9,20.8,27.6,30.5,43.2,47.3,68.3,66.1,30.3,38.3
2014,South Florida,46.2,49.7,43.8,33.900000000000006,31.6,31.8,19.2,17.5,25.8,37.0,48.3,47.3,66.2,71.3,21.7,30.0
2014,Coastal Carolina,48.0,47.5,38.6,39.6,34.2,29.3,20.200000000000003,18.3,32.6,32.4,47.6,46.7,69.0,69.9,31.3,42.4
2014,Duquesne,50.6,53.3,42.2,33.6,29.9,28.9,16.2,17.599999999999998,36.3,39.3,48.5,49.6,66.9,67.2,35.3,39.2
2014,Gardner Webb,47.6,50.8,41.2,38.7,33.2,31.5,17.9,20.0,32.5,33.2,47.2,51.2,69.6,69.9,26.9,28.1
2014,Virginia Tech,47.1,47.0,38.1,33.5,31.7,29.5,19.7,13.0,36.1,32.6,43.1,45.6,64.8,66.6,36.4,40.5
2014,Fairfield,46.0,47.1,34.599999999999994,58.6,30.5,29.1,21.8,16.6,33.3,34.6,43.6,45.3,68.5,71.1,37.6,27.0
2014,Louisiana Monroe,47.0,49.2,35.5,38.2,30.3,31.3,19.7,16.5,31.4,33.3,47.0,48.8,62.6,65.8,30.9,36.1
2014,North Florida,49.4,51.3,40.5,40.2,34.0,31.1,21.9,15.5,35.4,36.3,47.4,50.1,70.1,66.1,35.3,27.4
2014,Incarnate Word,52.3,51.0,41.3,41.5,31.2,30.0,18.4,19.5,37.1,41.9,50.6,46.2,70.2,70.3,32.4,28.9
2014,East Tennessee St.,49.3,50.7,42.8,42.0,27.4,32.2,16.3,19.6,36.1,33.0,46.4,51.4,74.4,68.9,36.8,39.5
2014,Sacred Heart,46.7,52.3,35.7,44.2,32.4,33.0,17.599999999999998,18.4,32.7,34.2,45.5,52.8,68.5,74.2,32.8,36.5
2014,Mississippi,48.2,48.4,39.6,43.3,33.1,35.5,15.9,19.9,33.9,34.7,46.5,46.2,69.6,68.9,38.0,37.4
2014,Brown,48.2,44.6,35.6,37.3,30.5,27.800000000000004,18.7,16.7,37.7,30.6,44.7,44.1,67.8,70.6,29.6,31.0
2014,Florida A&M,44.4,47.8,33.900000000000006,56.3,35.6,35.8,20.4,20.6,32.3,32.8,42.5,47.2,65.2,67.5,31.9,28.9
2014,UT Arlington,49.9,51.6,43.3,42.7,31.3,31.8,18.9,17.1,34.4,37.6,48.8,48.4,70.9,67.8,39.5,39.8
2014,Idaho St.,49.4,53.900000000000006,45.4,35.3,35.4,31.8,18.9,19.2,35.6,38.7,47.8,50.7,71.1,68.5,29.4,42.7
2014,Chicago St.,46.8,52.5,33.800000000000004,53.6,27.0,37.0,17.1,22.1,33.3,35.5,45.1,52.1,68.2,69.8,35.4,36.7
